tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1120,4/30/2016 20:33:11,4/30/2016 20:51:51,280,E 10 St & 5 Ave,40.73331967,-73.99510132,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,24161,Subscriber,1983.0,1
1620,4/30/2016 20:33:15,4/30/2016 21:00:15,303,Mercer St & Spring St,40.72362738,-73.99949601,477,W 41 St & 8 Ave,40.75640548,-73.9900262,21615,Subscriber,1964.0,1
838,4/30/2016 20:33:18,4/30/2016 20:47:16,394,E 9 St & Avenue C,40.72521311,-73.97768752,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17354,Subscriber,1970.0,2
318,4/30/2016 20:33:17,4/30/2016 20:38:36,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3082,Hope St & Union Ave,40.71167351,-73.95141312,19208,Subscriber,1983.0,1
559,4/30/2016 20:33:25,4/30/2016 20:42:44,515,W 43 St & 10 Ave,40.76009437,-73.99461843,167,E 39 St & 3 Ave,40.7489006,-73.97604882,17467,Subscriber,1988.0,1
1399,4/30/2016 20:33:25,4/30/2016 20:56:45,494,W 26 St & 8 Ave,40.74734825,-73.99723551,309,Murray St & West St,40.7149787,-74.013012,14677,Subscriber,1982.0,2
3310,4/30/2016 20:33:26,4/30/2016 21:28:36,2008,Little West St & 1 Pl,40.70569254,-74.01677685,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,16140,Customer,,0
1324,4/30/2016 20:33:27,4/30/2016 20:55:31,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,20903,Subscriber,1986.0,1
3307,4/30/2016 20:33:29,4/30/2016 21:28:36,2008,Little West St & 1 Pl,40.70569254,-74.01677685,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,16216,Customer,,0
408,4/30/2016 20:33:35,4/30/2016 20:40:24,499,Broadway & W 60 St,40.76915505,-73.98191841,468,Broadway & W 55 St,40.7652654,-73.98192338,17937,Customer,,0
650,4/30/2016 20:33:34,4/30/2016 20:44:24,423,W 54 St & 9 Ave,40.76584941,-73.98690506,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17431,Subscriber,1981.0,1
2182,4/30/2016 20:33:43,4/30/2016 21:10:05,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,480,W 53 St & 10 Ave,40.76669671,-73.99061728,21458,Subscriber,1975.0,1
804,4/30/2016 20:33:45,4/30/2016 20:47:10,361,Allen St & Hester St,40.71605866,-73.99190759,257,Lispenard St & Broadway,40.71939226,-74.00247214,16432,Subscriber,1980.0,1
506,4/30/2016 20:33:50,4/30/2016 20:42:17,2008,Little West St & 1 Pl,40.70569254,-74.01677685,279,Peck Slip & Front St,40.707873,-74.00167,24240,Subscriber,1974.0,1
229,4/30/2016 20:33:51,4/30/2016 20:37:40,487,E 20 St & FDR Drive,40.73314259,-73.97573881,504,1 Ave & E 15 St,40.73221853,-73.98165557,17325,Subscriber,1950.0,1
1271,4/30/2016 20:33:53,4/30/2016 20:55:05,494,W 26 St & 8 Ave,40.74734825,-73.99723551,468,Broadway & W 55 St,40.7652654,-73.98192338,22214,Subscriber,1975.0,1
792,4/30/2016 20:34:00,4/30/2016 20:47:12,509,9 Ave & W 22 St,40.7454973,-74.00197139,382,University Pl & E 14 St,40.73492695,-73.99200509,17769,Customer,,0
766,4/30/2016 20:34:04,4/30/2016 20:46:51,509,9 Ave & W 22 St,40.7454973,-74.00197139,382,University Pl & E 14 St,40.73492695,-73.99200509,19387,Customer,,0
482,4/30/2016 20:34:06,4/30/2016 20:42:08,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,174,E 25 St & 1 Ave,40.7381765,-73.97738662,24122,Subscriber,1989.0,1
718,4/30/2016 20:34:06,4/30/2016 20:46:05,3084,Devoe St & Leonard St,40.71348658,-73.94792458,3116,Huron St & Franklin St,40.73266,-73.95826,17838,Subscriber,1980.0,1
498,4/30/2016 20:34:11,4/30/2016 20:42:29,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3115,India St & Manhattan Ave,40.73232194,-73.9550858,22590,Subscriber,1982.0,2
476,4/30/2016 20:34:13,4/30/2016 20:42:09,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,174,E 25 St & 1 Ave,40.7381765,-73.97738662,22986,Subscriber,1990.0,2
293,4/30/2016 20:34:12,4/30/2016 20:39:06,259,South St & Whitehall St,40.70122128,-74.01234218,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,15731,Subscriber,1991.0,1
349,4/30/2016 20:34:15,4/30/2016 20:40:05,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,384,Fulton St & Washington Ave,40.683048,-73.964915,19212,Subscriber,1982.0,2
2045,4/30/2016 20:34:17,4/30/2016 21:08:22,301,E 2 St & Avenue B,40.72217444,-73.98368779,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,21327,Subscriber,1971.0,2
851,4/30/2016 20:34:17,4/30/2016 20:48:29,531,Forsyth St & Broome St,40.71893904,-73.99266288,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,19792,Customer,,0
1421,4/30/2016 20:34:17,4/30/2016 20:57:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,532,S 5 Pl & S 4 St,40.710451,-73.960876,16168,Customer,,0
753,4/30/2016 20:34:17,4/30/2016 20:46:51,445,E 10 St & Avenue A,40.72740794,-73.98142006,250,Lafayette St & Jersey St,40.72456089,-73.99565293,23594,Subscriber,1966.0,1
292,4/30/2016 20:34:18,4/30/2016 20:39:11,259,South St & Whitehall St,40.70122128,-74.01234218,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,22158,Subscriber,1991.0,2
504,4/30/2016 20:34:26,4/30/2016 20:42:50,467,Dean St & 4 Ave,40.68312489,-73.97895137,119,Park Ave & St Edwards St,40.69608941,-73.97803415,19728,Subscriber,1985.0,2
454,4/30/2016 20:34:27,4/30/2016 20:42:02,3092,Berry St & N 8 St,40.7190095,-73.95852515,3116,Huron St & Franklin St,40.73266,-73.95826,22801,Subscriber,1979.0,1
667,4/30/2016 20:34:28,4/30/2016 20:45:35,486,Broadway & W 29 St,40.7462009,-73.98855723,285,Broadway & E 14 St,40.73454567,-73.99074142,24726,Subscriber,1988.0,2
1111,4/30/2016 20:34:31,4/30/2016 20:53:03,152,Warren St & Church St,40.71473993,-74.00910627,251,Mott St & Prince St,40.72317958,-73.99480012,17568,Subscriber,1961.0,1
209,4/30/2016 20:34:31,4/30/2016 20:38:00,463,9 Ave & W 16 St,40.74206539,-74.00443172,482,W 15 St & 7 Ave,40.73935542,-73.99931783,16257,Subscriber,1989.0,1
255,4/30/2016 20:34:37,4/30/2016 20:38:52,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,504,1 Ave & E 15 St,40.73221853,-73.98165557,20004,Subscriber,1967.0,1
581,4/30/2016 20:34:39,4/30/2016 20:44:20,3097,N Henry St & Richardson St,40.71921585,-73.9424469,3081,Graham Ave & Grand St,40.711863,-73.944024,16414,Subscriber,1989.0,2
322,4/30/2016 20:34:40,4/30/2016 20:40:02,514,12 Ave & W 40 St,40.76087502,-74.00277668,479,9 Ave & W 45 St,40.76019252,-73.9912551,23300,Subscriber,1984.0,1
362,4/30/2016 20:34:42,4/30/2016 20:40:45,168,W 18 St & 6 Ave,40.73971301,-73.99456405,463,9 Ave & W 16 St,40.74206539,-74.00443172,22030,Subscriber,1980.0,1
376,4/30/2016 20:34:42,4/30/2016 20:40:59,326,E 11 St & 1 Ave,40.72953837,-73.98426726,325,E 19 St & 3 Ave,40.73624527,-73.98473765,20325,Subscriber,1981.0,1
381,4/30/2016 20:34:42,4/30/2016 20:41:04,326,E 11 St & 1 Ave,40.72953837,-73.98426726,325,E 19 St & 3 Ave,40.73624527,-73.98473765,17028,Subscriber,1980.0,1
861,4/30/2016 20:34:45,4/30/2016 20:49:07,2010,Grand St & Greene St,40.72165481,-74.00234737,383,Greenwich Ave & Charles St,40.735238,-74.000271,17195,Subscriber,1990.0,0
949,4/30/2016 20:31:01,4/30/2016 20:46:50,482,W 15 St & 7 Ave,40.73935542,-73.99931783,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,14807,Subscriber,1969.0,1
802,4/30/2016 20:34:20,4/30/2016 20:47:42,482,W 15 St & 7 Ave,40.73935542,-73.99931783,432,E 7 St & Avenue A,40.72621788,-73.98379855,22703,Subscriber,1993.0,1
365,4/30/2016 20:34:50,4/30/2016 20:40:56,497,E 17 St & Broadway,40.73704984,-73.99009296,446,W 24 St & 7 Ave,40.74487634,-73.99529885,24109,Subscriber,1978.0,1
725,4/30/2016 20:35:04,4/30/2016 20:47:09,418,Front St & Gold St,40.70224,-73.982578,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,22449,Subscriber,1996.0,1
353,4/30/2016 20:35:04,4/30/2016 20:40:57,476,E 31 St & 3 Ave,40.74394314,-73.97966069,475,E 16 St & Irving Pl,40.73524276,-73.98758561,23768,Subscriber,1991.0,2
1770,4/30/2016 20:35:08,4/30/2016 21:04:39,293,Lafayette St & E 8 St,40.73028666,-73.9907647,3145,E 84 St & Park Ave,40.77862688,-73.95772073,16669,Subscriber,1967.0,2
211,4/30/2016 20:35:20,4/30/2016 20:38:52,293,Lafayette St & E 8 St,40.73028666,-73.9907647,432,E 7 St & Avenue A,40.72621788,-73.98379855,15858,Subscriber,1989.0,1
533,4/30/2016 20:35:24,4/30/2016 20:44:17,505,6 Ave & W 33 St,40.74901271,-73.98848395,446,W 24 St & 7 Ave,40.74487634,-73.99529885,15824,Subscriber,1968.0,1
252,4/30/2016 20:35:23,4/30/2016 20:39:36,3151,E 81 St & York Ave,40.7728384,-73.94989233,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,20656,Subscriber,1988.0,1
604,4/30/2016 20:35:32,4/30/2016 20:45:37,3156,E 72 St & York Ave,40.76663814,-73.95348296,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,21094,Subscriber,1978.0,1
1577,4/30/2016 20:35:34,4/30/2016 21:01:52,3142,1 Ave & E 62 St,40.7612274,-73.96094022,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19769,Subscriber,1983.0,1
988,4/30/2016 20:35:40,4/30/2016 20:52:08,410,Suffolk St & Stanton St,40.72066442,-73.98517977,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,24035,Subscriber,1984.0,0
848,4/30/2016 20:35:41,4/30/2016 20:49:49,368,Carmine St & 6 Ave,40.73038599,-74.00214988,316,Fulton St & William St,40.70955958,-74.00653609,22662,Subscriber,1989.0,1
850,4/30/2016 20:35:41,4/30/2016 20:49:52,368,Carmine St & 6 Ave,40.73038599,-74.00214988,448,W 37 St & 10 Ave,40.75660359,-73.9979009,21317,Subscriber,1988.0,1
209,4/30/2016 20:35:48,4/30/2016 20:39:18,433,E 13 St & Avenue A,40.72955361,-73.98057249,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,14970,Subscriber,1979.0,1
1398,4/30/2016 20:35:51,4/30/2016 20:59:09,497,E 17 St & Broadway,40.73704984,-73.99009296,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,20108,Subscriber,1985.0,1
891,4/30/2016 20:35:54,4/30/2016 20:50:46,394,E 9 St & Avenue C,40.72521311,-73.97768752,317,E 6 St & Avenue B,40.72453734,-73.98185424,20862,Subscriber,1989.0,1
847,4/30/2016 20:36:09,4/30/2016 20:50:17,509,9 Ave & W 22 St,40.7454973,-74.00197139,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,23535,Subscriber,1981.0,1
1356,4/30/2016 20:36:14,4/30/2016 20:58:51,500,Broadway & W 51 St,40.76228826,-73.98336183,368,Carmine St & 6 Ave,40.73038599,-74.00214988,17819,Subscriber,1965.0,1
784,4/30/2016 20:36:17,4/30/2016 20:49:21,267,Broadway & W 36 St,40.75097711,-73.98765428,499,Broadway & W 60 St,40.76915505,-73.98191841,17886,Customer,,0
345,4/30/2016 20:36:18,4/30/2016 20:42:03,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,430,York St & Jay St,40.7014851,-73.98656928,16974,Subscriber,1991.0,1
542,4/30/2016 20:36:20,4/30/2016 20:45:23,497,E 17 St & Broadway,40.73704984,-73.99009296,487,E 20 St & FDR Drive,40.73314259,-73.97573881,22219,Subscriber,1991.0,1
1611,4/30/2016 20:36:22,4/30/2016 21:03:13,239,Willoughby St & Fleet St,40.69196566,-73.9813018,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,22589,Subscriber,1984.0,1
898,4/30/2016 20:36:28,4/30/2016 20:51:26,445,E 10 St & Avenue A,40.72740794,-73.98142006,494,W 26 St & 8 Ave,40.74734825,-73.99723551,20569,Subscriber,1985.0,1
456,4/30/2016 20:36:28,4/30/2016 20:44:04,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,22211,Subscriber,1979.0,1
1207,4/30/2016 20:36:32,4/30/2016 20:56:40,532,S 5 Pl & S 4 St,40.710451,-73.960876,410,Suffolk St & Stanton St,40.72066442,-73.98517977,18518,Customer,,0
1204,4/30/2016 20:36:32,4/30/2016 20:56:37,532,S 5 Pl & S 4 St,40.710451,-73.960876,410,Suffolk St & Stanton St,40.72066442,-73.98517977,22217,Customer,,0
874,4/30/2016 20:36:37,4/30/2016 20:51:12,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,509,9 Ave & W 22 St,40.7454973,-74.00197139,23097,Subscriber,1979.0,1
529,4/30/2016 20:36:41,4/30/2016 20:45:31,463,9 Ave & W 16 St,40.74206539,-74.00443172,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,24323,Subscriber,1993.0,2
350,4/30/2016 20:36:43,4/30/2016 20:42:34,310,State St & Smith St,40.68926942,-73.98912867,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,20614,Subscriber,1986.0,2
315,4/30/2016 20:36:42,4/30/2016 20:41:57,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,423,W 54 St & 9 Ave,40.76584941,-73.98690506,24820,Subscriber,1984.0,1
468,4/30/2016 20:36:44,4/30/2016 20:44:33,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,24094,Subscriber,1981.0,2
7918,4/30/2016 20:36:47,4/30/2016 22:48:46,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,18449,Customer,,0
1040,4/30/2016 20:36:53,4/30/2016 20:54:14,507,E 25 St & 2 Ave,40.73912601,-73.97973776,450,W 49 St & 8 Ave,40.76227205,-73.98788205,22569,Subscriber,1985.0,1
512,4/30/2016 20:36:59,4/30/2016 20:45:31,249,Harrison St & Hudson St,40.71870987,-74.0090009,3002,South End Ave & Liberty St,40.711512,-74.015756,23262,Subscriber,1986.0,2
416,4/30/2016 20:37:02,4/30/2016 20:43:59,484,W 44 St & 5 Ave,40.75500254,-73.98014437,498,Broadway & W 32 St,40.74854862,-73.98808416,16272,Customer,,0
478,4/30/2016 20:37:03,4/30/2016 20:45:02,527,E 33 St & 2 Ave,40.744023,-73.976056,545,E 23 St & 1 Ave,40.736502,-73.97809472,20331,Subscriber,1974.0,1
233,4/30/2016 20:37:03,4/30/2016 20:40:56,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,22580,Subscriber,1984.0,1
409,4/30/2016 20:37:04,4/30/2016 20:43:53,484,W 44 St & 5 Ave,40.75500254,-73.98014437,498,Broadway & W 32 St,40.74854862,-73.98808416,18903,Customer,,0
262,4/30/2016 20:37:04,4/30/2016 20:41:26,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,383,Greenwich Ave & Charles St,40.735238,-74.000271,16540,Subscriber,1969.0,1
1739,4/30/2016 20:37:09,4/30/2016 21:06:09,488,W 39 St & 9 Ave,40.75645824,-73.99372222,263,Elizabeth St & Hester St,40.71729,-73.996375,24345,Subscriber,1958.0,1
303,4/30/2016 20:37:15,4/30/2016 20:42:19,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,20635,Subscriber,1967.0,1
489,4/30/2016 20:37:17,4/30/2016 20:45:27,249,Harrison St & Hudson St,40.71870987,-74.0090009,3002,South End Ave & Liberty St,40.711512,-74.015756,22697,Subscriber,1980.0,1
349,4/30/2016 20:37:20,4/30/2016 20:43:10,504,1 Ave & E 15 St,40.73221853,-73.98165557,393,E 5 St & Avenue C,40.72299208,-73.97995466,24813,Subscriber,1981.0,1
292,4/30/2016 20:37:25,4/30/2016 20:42:18,507,E 25 St & 2 Ave,40.73912601,-73.97973776,491,E 24 St & Park Ave S,40.74096374,-73.98602213,18594,Customer,,0
1161,4/30/2016 20:37:24,4/30/2016 20:56:45,502,Henry St & Grand St,40.714215,-73.981346,546,E 30 St & Park Ave S,40.74444921,-73.98303529,24326,Subscriber,1962.0,1
1141,4/30/2016 20:37:28,4/30/2016 20:56:30,475,E 16 St & Irving Pl,40.73524276,-73.98758561,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,19156,Customer,,0
144,4/30/2016 20:37:28,4/30/2016 20:39:52,518,E 39 St & 2 Ave,40.74780373,-73.9734419,527,E 33 St & 2 Ave,40.744023,-73.976056,18080,Subscriber,1991.0,1
426,4/30/2016 20:37:31,4/30/2016 20:44:37,430,York St & Jay St,40.7014851,-73.98656928,391,Clark St & Henry St,40.69760127,-73.99344559,23286,Subscriber,1967.0,1
215,4/30/2016 20:37:32,4/30/2016 20:41:08,339,Avenue D & E 12 St,40.72580614,-73.97422494,339,Avenue D & E 12 St,40.72580614,-73.97422494,22599,Subscriber,1992.0,1
2873,4/30/2016 20:37:34,4/30/2016 21:25:27,519,Pershing Square North,40.751873,-73.977706,355,Bayard St & Baxter St,40.71602118,-73.99974372,20361,Customer,,0
510,4/30/2016 20:37:37,4/30/2016 20:46:08,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,317,E 6 St & Avenue B,40.72453734,-73.98185424,15378,Subscriber,1980.0,1
167,4/30/2016 20:37:41,4/30/2016 20:40:29,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3243,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,23292,Subscriber,1966.0,1
510,4/30/2016 20:37:45,4/30/2016 20:46:15,304,Broadway & Battery Pl,40.70463334,-74.01361706,415,Pearl St & Hanover Square,40.7047177,-74.00926027,15705,Subscriber,1992.0,2
283,4/30/2016 20:37:47,4/30/2016 20:42:31,478,11 Ave & W 41 St,40.76030096,-73.99884222,480,W 53 St & 10 Ave,40.76669671,-73.99061728,24098,Subscriber,1983.0,1
223,4/30/2016 20:37:50,4/30/2016 20:41:33,116,W 17 St & 8 Ave,40.74177603,-74.00149746,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17147,Subscriber,1983.0,1
613,4/30/2016 20:37:51,4/30/2016 20:48:04,475,E 16 St & Irving Pl,40.73524276,-73.98758561,293,Lafayette St & E 8 St,40.73028666,-73.9907647,20150,Customer,,0
552,4/30/2016 20:37:53,4/30/2016 20:47:05,2012,E 27 St & 1 Ave,40.739445,-73.976806,265,Stanton St & Chrystie St,40.72229346,-73.99147535,23557,Subscriber,1985.0,1
409,4/30/2016 20:37:52,4/30/2016 20:44:42,379,W 31 St & 7 Ave,40.749156,-73.9916,496,E 16 St & 5 Ave,40.73726186,-73.99238967,19487,Subscriber,1969.0,1
480,4/30/2016 20:38:03,4/30/2016 20:46:03,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,317,E 6 St & Avenue B,40.72453734,-73.98185424,23710,Subscriber,1984.0,1
261,4/30/2016 20:38:04,4/30/2016 20:42:25,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,17250,Subscriber,1967.0,1
275,4/30/2016 20:38:05,4/30/2016 20:42:41,348,W Broadway & Spring St,40.72490985,-74.00154702,368,Carmine St & 6 Ave,40.73038599,-74.00214988,17293,Customer,,0
985,4/30/2016 20:38:08,4/30/2016 20:54:34,515,W 43 St & 10 Ave,40.76009437,-73.99461843,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17005,Subscriber,1985.0,1
834,4/30/2016 20:38:11,4/30/2016 20:52:06,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,3142,1 Ave & E 62 St,40.7612274,-73.96094022,23869,Subscriber,1985.0,1
380,4/30/2016 20:38:12,4/30/2016 20:44:33,3249,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,3044,Albany Ave & Fulton St,40.6800105,-73.938475,21143,Customer,,0
944,4/30/2016 20:38:14,4/30/2016 20:53:58,250,Lafayette St & Jersey St,40.72456089,-73.99565293,463,9 Ave & W 16 St,40.74206539,-74.00443172,14816,Subscriber,1960.0,2
556,4/30/2016 20:38:13,4/30/2016 20:47:30,439,E 4 St & 2 Ave,40.7262807,-73.98978041,280,E 10 St & 5 Ave,40.73331967,-73.99510132,14762,Customer,,0
370,4/30/2016 20:38:19,4/30/2016 20:44:29,3249,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,3044,Albany Ave & Fulton St,40.6800105,-73.938475,19668,Customer,,0
713,4/30/2016 20:38:22,4/30/2016 20:50:15,3124,46 Ave & 5 St,40.74731,-73.95451,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,16652,Subscriber,1981.0,2
161,4/30/2016 20:38:27,4/30/2016 20:41:09,509,9 Ave & W 22 St,40.7454973,-74.00197139,212,W 16 St & The High Line,40.74334935,-74.00681753,18537,Subscriber,1980.0,1
846,4/30/2016 20:38:29,4/30/2016 20:52:35,449,W 52 St & 9 Ave,40.76461837,-73.98789473,509,9 Ave & W 22 St,40.7454973,-74.00197139,22929,Subscriber,1990.0,1
1186,4/30/2016 20:38:29,4/30/2016 20:58:15,513,W 56 St & 10 Ave,40.768254,-73.988639,444,Broadway & W 24 St,40.7423543,-73.98915076,21044,Subscriber,1986.0,2
370,4/30/2016 20:38:33,4/30/2016 20:44:43,3249,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,3044,Albany Ave & Fulton St,40.6800105,-73.938475,24839,Customer,,0
185,4/30/2016 20:38:34,4/30/2016 20:41:39,446,W 24 St & 7 Ave,40.74487634,-73.99529885,494,W 26 St & 8 Ave,40.74734825,-73.99723551,24001,Subscriber,1976.0,1
1545,4/30/2016 20:38:34,4/30/2016 21:04:19,501,FDR Drive & E 35 St,40.744219,-73.97121214,453,W 22 St & 8 Ave,40.74475148,-73.99915362,15153,Customer,,0
1540,4/30/2016 20:38:37,4/30/2016 21:04:18,501,FDR Drive & E 35 St,40.744219,-73.97121214,453,W 22 St & 8 Ave,40.74475148,-73.99915362,18494,Customer,,0
1301,4/30/2016 20:38:37,4/30/2016 21:00:19,426,West St & Chambers St,40.71754834,-74.01322069,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17244,Subscriber,1969.0,1
12462,4/30/2016 20:38:38,5/1/2016 00:06:21,519,Pershing Square North,40.751873,-73.977706,355,Bayard St & Baxter St,40.71602118,-73.99974372,16090,Customer,,0
331,4/30/2016 20:38:42,4/30/2016 20:44:13,505,6 Ave & W 33 St,40.74901271,-73.98848395,446,W 24 St & 7 Ave,40.74487634,-73.99529885,15013,Customer,,0
644,4/30/2016 20:38:47,4/30/2016 20:49:31,439,E 4 St & 2 Ave,40.7262807,-73.98978041,461,E 20 St & 2 Ave,40.73587678,-73.98205027,15897,Subscriber,1957.0,1
647,4/30/2016 20:38:48,4/30/2016 20:49:35,439,E 4 St & 2 Ave,40.7262807,-73.98978041,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17841,Subscriber,1959.0,2
1586,4/30/2016 20:38:53,4/30/2016 21:05:19,484,W 44 St & 5 Ave,40.75500254,-73.98014437,499,Broadway & W 60 St,40.76915505,-73.98191841,24214,Subscriber,1966.0,2
465,4/30/2016 20:38:57,4/30/2016 20:46:42,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,317,E 6 St & Avenue B,40.72453734,-73.98185424,19891,Subscriber,1981.0,1
2116,4/30/2016 20:38:57,4/30/2016 21:14:14,410,Suffolk St & Stanton St,40.72066442,-73.98517977,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,23621,Subscriber,1973.0,1
400,4/30/2016 20:38:57,4/30/2016 20:45:37,530,11 Ave & W 59 St,40.771522,-73.990541,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,21086,Subscriber,1977.0,1
873,4/30/2016 20:38:58,4/30/2016 20:53:31,439,E 4 St & 2 Ave,40.7262807,-73.98978041,527,E 33 St & 2 Ave,40.744023,-73.976056,18533,Subscriber,1960.0,2
135,4/30/2016 20:38:59,4/30/2016 20:41:14,127,Barrow St & Hudson St,40.73172428,-74.00674436,346,Bank St & Hudson St,40.73652889,-74.00618026,14738,Subscriber,1988.0,1
1015,4/30/2016 20:39:07,4/30/2016 20:56:03,497,E 17 St & Broadway,40.73704984,-73.99009296,317,E 6 St & Avenue B,40.72453734,-73.98185424,22679,Subscriber,1971.0,2
291,4/30/2016 20:39:09,4/30/2016 20:44:00,428,E 3 St & 1 Ave,40.72467721,-73.98783413,251,Mott St & Prince St,40.72317958,-73.99480012,23581,Subscriber,1989.0,1
497,4/30/2016 20:39:14,4/30/2016 20:47:31,328,Watts St & Greenwich St,40.72405549,-74.00965965,247,Perry St & Bleecker St,40.73535398,-74.00483091,22558,Subscriber,1972.0,1
531,4/30/2016 20:39:16,4/30/2016 20:48:08,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,2008,Little West St & 1 Pl,40.70569254,-74.01677685,21961,Subscriber,1982.0,1
1065,4/30/2016 20:39:20,4/30/2016 20:57:05,450,W 49 St & 8 Ave,40.76227205,-73.98788205,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,14698,Subscriber,1984.0,1
1123,4/30/2016 20:39:19,4/30/2016 20:58:03,265,Stanton St & Chrystie St,40.72229346,-73.99147535,408,Market St & Cherry St,40.71076228,-73.99400398,21971,Subscriber,1955.0,1
165,4/30/2016 20:39:21,4/30/2016 20:42:07,317,E 6 St & Avenue B,40.72453734,-73.98185424,433,E 13 St & Avenue A,40.72955361,-73.98057249,21354,Subscriber,1986.0,1
723,4/30/2016 20:39:23,4/30/2016 20:51:27,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,285,Broadway & E 14 St,40.73454567,-73.99074142,22622,Subscriber,1984.0,2
980,4/30/2016 20:39:26,4/30/2016 20:55:46,360,William St & Pine St,40.70717936,-74.00887308,296,Division St & Bowery,40.71413089,-73.9970468,22507,Subscriber,1977.0,1
300,4/30/2016 20:39:30,4/30/2016 20:44:30,449,W 52 St & 9 Ave,40.76461837,-73.98789473,479,9 Ave & W 45 St,40.76019252,-73.9912551,17759,Customer,,0
679,4/30/2016 20:39:36,4/30/2016 20:50:55,446,W 24 St & 7 Ave,40.74487634,-73.99529885,168,W 18 St & 6 Ave,40.73971301,-73.99456405,18131,Customer,,0
593,4/30/2016 20:39:36,4/30/2016 20:49:30,3151,E 81 St & York Ave,40.7728384,-73.94989233,2022,E 60 St & York Ave,40.759107,-73.959223,18713,Subscriber,1986.0,1
823,4/30/2016 20:39:37,4/30/2016 20:53:20,265,Stanton St & Chrystie St,40.72229346,-73.99147535,387,Centre St & Chambers St,40.71273266,-74.0046073,24054,Customer,,0
